dataset,unit_id,model,prior_quality,equipment_type,is_run_to_failure,n_valid,rmse,mae,nasa_score,mean_bias,detection_lead_time,false_alarm_rate,detection_success
cmapss,cmapss_FD001_train_51,threshold_alarm,fleet_derived,turbofan_engine,True,213,,,,,,0.0,False
cmapss,cmapss_FD001_train_51,static_curve,fleet_derived,turbofan_engine,True,213,32.943898820321316,18.971830985915492,69629.47625341699,18.971830985915492,48.0,0.0,True
cmapss,cmapss_FD001_train_51,rolling_refit,fleet_derived,turbofan_engine,True,213,1874.3695541040227,1016.5023474178404,73069621.79877639,1016.5023474178404,,0.0,False
cmapss,cmapss_FD001_train_51,pid_adaptive,fleet_derived,turbofan_engine,True,213,126.59711978622461,60.358567674445176,23017388.416920338,60.358567674445176,36.0,0.0,True
cmapss,cmapss_FD001_train_51,pid_regime,fleet_derived,turbofan_engine,True,213,180.36984907152112,85.0603893001137,36302097.70477214,84.70563278349718,54.0,0.0,True
cmapss,cmapss_FD001_train_52,threshold_alarm,fleet_derived,turbofan_engine,True,213,,,,,,0.0,False
cmapss,cmapss_FD001_train_52,static_curve,fleet_derived,turbofan_engine,True,213,32.943898820321316,18.971830985915492,69629.47625341699,18.971830985915492,48.0,0.0,True
cmapss,cmapss_FD001_train_52,rolling_refit,fleet_derived,turbofan_engine,True,213,2174.484619743802,1369.0422535211267,110069617.83821012,1369.0140845070423,2.0,0.0,True
cmapss,cmapss_FD001_train_52,pid_adaptive,fleet_derived,turbofan_engine,True,213,763.2644381424956,176.90123336595988,58063714.357266895,176.4511808232648,44.0,0.0,True
cmapss,cmapss_FD001_train_52,pid_regime,fleet_derived,turbofan_engine,True,213,400.67291779559355,223.44753421048628,67381571.14889325,216.4651884413082,77.0,0.0,True
cmapss,cmapss_FD001_train_53,threshold_alarm,fleet_derived,turbofan_engine,True,195,,,,,,0.0,False
cmapss,cmapss_FD001_train_53,static_curve,fleet_derived,turbofan_engine,True,195,24.486521671926855,13.384615384615385,11456.423283228001,13.384615384615385,48.0,0.0,True
cmapss,cmapss_FD001_train_53,rolling_refit,fleet_derived,turbofan_engine,True,195,1617.0086659140159,776.0,55011450.638882734,776.0,,0.0,False
cmapss,cmapss_FD001_train_53,pid_adaptive,fleet_derived,turbofan_engine,True,195,323.22321402443964,143.89055044370437,50817042.10256773,143.46973494677655,31.0,0.0,True
cmapss,cmapss_FD001_train_53,pid_regime,fleet_derived,turbofan_engine,True,195,520.0701927557564,242.18937728273823,81395139.50895004,242.18937728273823,20.0,0.0,True
cmapss,cmapss_FD001_train_54,threshold_alarm,fleet_derived,turbofan_engine,True,257,,,,,,0.0,False
cmapss,cmapss_FD001_train_54,static_curve,fleet_derived,turbofan_engine,True,257,54.932395663990604,34.6420233463035,5678204.769938546,34.6420233463035,48.0,0.0,True
cmapss,cmapss_FD001_train_54,rolling_refit,fleet_derived,turbofan_engine,True,257,1464.1925225839195,764.3657587548638,95678196.49004298,764.2023346303502,6.0,0.0,True
cmapss,cmapss_FD001_train_54,pid_adaptive,fleet_derived,turbofan_engine,True,257,33734.73346512899,2365.212718011512,30774237.294560518,2365.212718011512,34.0,0.0,True
cmapss,cmapss_FD001_train_54,pid_regime,fleet_derived,turbofan_engine,True,257,2978.34804509003,769.2648926966757,44234691.89721876,769.2648926966757,20.0,0.0,True
cmapss,cmapss_FD001_train_55,threshold_alarm,fleet_derived,turbofan_engine,True,193,,,,,,0.0,False
cmapss,cmapss_FD001_train_55,static_curve,fleet_derived,turbofan_engine,True,193,23.574268047802402,12.803108808290155,9369.515409194517,12.803108808290155,48.0,0.0,True
cmapss,cmapss_FD001_train_55,rolling_refit,fleet_derived,turbofan_engine,True,193,1372.2179127237773,597.6683937823834,43009364.99305972,597.6683937823834,48.0,0.0,True
cmapss,cmapss_FD001_train_55,pid_adaptive,fleet_derived,turbofan_engine,True,193,573.2745021774668,211.81619991305277,60536629.67408662,211.81619991305277,34.0,0.0,True
cmapss,cmapss_FD001_train_55,pid_regime,fleet_derived,turbofan_engine,True,193,656.3021854230358,306.5661143908894,103568697.4112032,306.5661143908894,17.0,0.0,True
cmapss,cmapss_FD001_train_56,threshold_alarm,fleet_derived,turbofan_engine,True,275,,,,,,0.0,False
cmapss,cmapss_FD001_train_56,static_curve,fleet_derived,turbofan_engine,True,275,64.28346316404894,41.63636363636363,22346464.014677275,41.63636363636363,48.0,0.0,True
cmapss,cmapss_FD001_train_56,rolling_refit,fleet_derived,turbofan_engine,True,275,1381.300342562629,664.7818181818182,102346455.94127072,664.709090909091,4.0,0.0,True
cmapss,cmapss_FD001_train_56,pid_adaptive,fleet_derived,turbofan_engine,True,275,30.27817433399504,22.494419999115504,163890.40677414823,0.7210287990176136,55.0,0.0,True
cmapss,cmapss_FD001_train_56,pid_regime,fleet_derived,turbofan_engine,True,275,73.08392247882838,53.378880524659856,24492140.21224718,52.78230312244779,31.0,0.0,True
cmapss,cmapss_FD001_train_57,threshold_alarm,fleet_derived,turbofan_engine,True,137,,,,,,0.0,False
cmapss,cmapss_FD001_train_57,static_curve,fleet_derived,turbofan_engine,True,137,2.3784310598731557,1.4817518248175183,25.526923534261503,1.4817518248175183,48.0,0.0,True
cmapss,cmapss_FD001_train_57,rolling_refit,fleet_derived,turbofan_engine,True,137,1658.7131785691956,965.5109489051094,60000796.59331639,965.5109489051094,,0.0,False
cmapss,cmapss_FD001_train_57,pid_adaptive,fleet_derived,turbofan_engine,True,137,2642.64415845891,487.80495553698546,58141344.11356375,487.80495553698546,8.0,0.0,True
cmapss,cmapss_FD001_train_57,pid_regime,fleet_derived,turbofan_engine,True,137,2602.4330701148424,589.767592606049,63923529.43455022,589.767592606049,,0.0,False
cmapss,cmapss_FD001_train_58,threshold_alarm,fleet_derived,turbofan_engine,True,147,,,,,,0.0,False
cmapss,cmapss_FD001_train_58,static_curve,fleet_derived,turbofan_engine,True,147,5.163977794943222,2.5714285714285716,75.47587047281012,2.5714285714285716,48.0,0.0,True
cmapss,cmapss_FD001_train_58,rolling_refit,fleet_derived,turbofan_engine,True,147,2126.4135338656033,1223.8095238095239,67000068.429418966,1223.8095238095239,,0.0,False
cmapss,cmapss_FD001_train_58,pid_adaptive,fleet_derived,turbofan_engine,True,147,794.3336159643086,298.21111525352137,56285902.13304915,298.21111525352137,20.0,0.0,True
cmapss,cmapss_FD001_train_58,pid_regime,fleet_derived,turbofan_engine,True,147,1731.1495909472337,388.36025439928625,74664924.33886063,388.36025439928625,7.0,0.0,True
cmapss,cmapss_FD001_train_59,threshold_alarm,fleet_derived,turbofan_engine,True,231,,,,,,0.0,False
cmapss,cmapss_FD001_train_59,static_curve,fleet_derived,turbofan_engine,True,231,41.75614634488865,25.09090909090909,421646.83230604365,25.09090909090909,48.0,0.0,True
cmapss,cmapss_FD001_train_59,rolling_refit,fleet_derived,turbofan_engine,True,231,1271.2594566258322,621.0822510822511,70421659.84039848,620.6060606060606,20.0,0.0,True
cmapss,cmapss_FD001_train_59,pid_adaptive,fleet_derived,turbofan_engine,True,231,698.5753509293587,162.4747846849617,29925793.644599725,162.4747846849617,14.0,0.0,True
cmapss,cmapss_FD001_train_59,pid_regime,fleet_derived,turbofan_engine,True,231,5496.0942926229645,640.3675127638425,43306668.70090266,640.3675127638425,25.0,0.0,True
cmapss,cmapss_FD001_train_60,threshold_alarm,fleet_derived,turbofan_engine,True,172,,,,,,0.0,False
cmapss,cmapss_FD001_train_60,static_curve,fleet_derived,turbofan_engine,True,172,14.436106219846737,7.284883720930233,1110.999417331016,7.284883720930233,48.0,0.0,True
cmapss,cmapss_FD001_train_60,rolling_refit,fleet_derived,turbofan_engine,True,172,1089.7776042588625,510.91279069767444,50001105.610488586,510.9011627906977,1.0,0.0,True
cmapss,cmapss_FD001_train_60,pid_adaptive,fleet_derived,turbofan_engine,True,172,131.10818791173136,95.16925682201611,51220357.59756235,95.16925682201611,31.0,0.0,True
cmapss,cmapss_FD001_train_60,pid_regime,fleet_derived,turbofan_engine,True,172,244.16063052694452,171.61315379174832,75918859.64557168,171.14223967675812,53.0,0.0,True
cmapss,cmapss_FD001_train_61,threshold_alarm,fleet_derived,turbofan_engine,True,185,,,,,,0.0,False
cmapss,cmapss_FD001_train_61,static_curve,fleet_derived,turbofan_engine,True,185,19.991214286497172,10.567567567567568,4182.001710916442,10.567567567567568,48.0,0.0,True
cmapss,cmapss_FD001_train_61,rolling_refit,fleet_derived,turbofan_engine,True,185,1790.9412971199613,1076.6216216216217,80011643.7867938,1076.6216216216217,,0.0,False
cmapss,cmapss_FD001_train_61,pid_adaptive,fleet_derived,turbofan_engine,True,185,8027.939295033945,932.1331300583408,36715680.568402976,932.1331300583408,11.0,0.0,True
cmapss,cmapss_FD001_train_61,pid_regime,fleet_derived,turbofan_engine,True,185,15960.783270572492,2361.3522881886715,64289278.165608376,2361.3522881886715,,0.0,False
cmapss,cmapss_FD001_train_62,threshold_alarm,fleet_derived,turbofan_engine,True,180,,,,,,0.0,False
cmapss,cmapss_FD001_train_62,static_curve,fleet_derived,turbofan_engine,True,180,17.811513130556875,9.25,2518.9420812555136,9.25,48.0,0.0,True
cmapss,cmapss_FD001_train_62,rolling_refit,fleet_derived,turbofan_engine,True,180,1980.7999997195298,1221.4722222222222,90003484.26424614,1221.4722222222222,,0.0,False
cmapss,cmapss_FD001_train_62,pid_adaptive,fleet_derived,turbofan_engine,True,180,20.07668068470849,16.57445417479026,1170.3408146224588,1.9554692925125994,49.0,0.0,True
cmapss,cmapss_FD001_train_62,pid_regime,fleet_derived,turbofan_engine,True,180,50.803731185586145,45.11414256846281,348281.3707322489,38.06040729493617,43.0,0.0,True
cmapss,cmapss_FD001_train_63,threshold_alarm,fleet_derived,turbofan_engine,True,174,,,,,,0.0,False
cmapss,cmapss_FD001_train_63,static_curve,fleet_derived,turbofan_engine,True,174,15.265843475271657,7.758620689655173,1364.799614534686,7.758620689655173,48.0,0.0,True
cmapss,cmapss_FD001_train_63,rolling_refit,fleet_derived,turbofan_engine,True,174,1672.473965915962,820.7758620689655,54001359.12038496,820.7758620689655,,0.0,False
cmapss,cmapss_FD001_train_63,pid_adaptive,fleet_derived,turbofan_engine,True,174,115.50464414964205,71.51359570553505,24812093.89597345,71.51359570553505,33.0,0.0,True
cmapss,cmapss_FD001_train_63,pid_regime,fleet_derived,turbofan_engine,True,174,205.24606047887843,144.7232415419511,65654552.21240095,144.7232415419511,17.0,0.0,True
cmapss,cmapss_FD001_train_64,threshold_alarm,fleet_derived,turbofan_engine,True,283,,,,,,0.0,False
cmapss,cmapss_FD001_train_64,static_curve,fleet_derived,turbofan_engine,True,283,68.48703160623342,44.82685512367491,30346464.014677275,44.82685512367491,48.0,0.0,True
cmapss,cmapss_FD001_train_64,rolling_refit,fleet_derived,turbofan_engine,True,283,1262.9918291200574,578.4664310954064,110346455.53176163,578.4452296819788,2.0,0.0,True
cmapss,cmapss_FD001_train_64,pid_adaptive,fleet_derived,turbofan_engine,True,283,130.38550919558332,84.05447917491252,69358576.02845803,81.09672314897222,59.0,0.0,True
cmapss,cmapss_FD001_train_64,pid_regime,fleet_derived,turbofan_engine,True,283,258.665227117246,180.83713707220898,131444342.37997964,177.926939462003,84.0,0.0,True
cmapss,cmapss_FD001_train_65,threshold_alarm,fleet_derived,turbofan_engine,True,153,,,,,,0.0,False
cmapss,cmapss_FD001_train_65,static_curve,fleet_derived,turbofan_engine,True,153,7.157883354571172,3.4705882352941178,147.44383979994313,3.4705882352941178,48.0,0.0,True
cmapss,cmapss_FD001_train_65,rolling_refit,fleet_derived,turbofan_engine,True,153,1547.79205169626,770.3006535947712,50000142.116051584,770.2614379084968,2.0,0.0,True
cmapss,cmapss_FD001_train_65,pid_adaptive,fleet_derived,turbofan_engine,True,153,885.2207487396735,125.96062637527801,24497160.085947208,125.96062637527801,7.0,0.0,True
cmapss,cmapss_FD001_train_65,pid_regime,fleet_derived,turbofan_engine,True,153,956.3030205487704,193.384648942528,34730348.59511707,193.384648942528,,0.0,False
cmapss,cmapss_FD001_train_66,threshold_alarm,fleet_derived,turbofan_engine,True,202,,,,,,0.0,False
cmapss,cmapss_FD001_train_66,static_curve,fleet_derived,turbofan_engine,True,202,27.72567170127946,15.485148514851485,23131.691781142858,15.485148514851485,48.0,0.0,True
cmapss,cmapss_FD001_train_66,rolling_refit,fleet_derived,turbofan_engine,True,202,1700.8169615316233,1052.881188118812,100023126.88515157,1052.2277227722773,11.0,0.0,True
cmapss,cmapss_FD001_train_66,pid_adaptive,fleet_derived,turbofan_engine,True,202,22.215819674888415,18.24536173294896,1317.227130966589,-9.067531178717665,47.0,0.0,True
cmapss,cmapss_FD001_train_66,pid_regime,fleet_derived,turbofan_engine,True,202,41.157485671317026,32.93597583126494,629891.4479392765,32.18840609847234,18.0,0.0,True
cmapss,cmapss_FD001_train_67,threshold_alarm,fleet_derived,turbofan_engine,True,313,,,,,,0.0,False
cmapss,cmapss_FD001_train_67,static_curve,fleet_derived,turbofan_engine,True,313,84.45879196351379,57.159744408945684,60346464.01467773,57.159744408945684,48.0,0.0,True
cmapss,cmapss_FD001_train_67,rolling_refit,fleet_derived,turbofan_engine,True,313,1629.4656310617606,933.4568690095847,180346357.39289328,931.6613418530352,32.0,0.0,True
cmapss,cmapss_FD001_train_67,pid_adaptive,fleet_derived,turbofan_engine,True,313,2002.8811039810666,250.44530852156336,78452626.78027342,248.5466140601442,48.0,0.0,True
cmapss,cmapss_FD001_train_67,pid_regime,fleet_derived,turbofan_engine,True,313,1042.7054346474363,253.25150151770032,131599767.10166578,253.25150151770032,,0.0,False
cmapss,cmapss_FD001_train_68,threshold_alarm,fleet_derived,turbofan_engine,True,199,,,,,,0.0,False
cmapss,cmapss_FD001_train_68,static_curve,fleet_derived,turbofan_engine,True,199,26.32899695016903,14.57286432160804,17120.105479695474,14.57286432160804,48.0,0.0,True
cmapss,cmapss_FD001_train_68,rolling_refit,fleet_derived,turbofan_engine,True,199,1299.4207252100944,556.2814070351759,49017114.95210471,556.2814070351759,,0.0,False
cmapss,cmapss_FD001_train_68,pid_adaptive,fleet_derived,turbofan_engine,True,199,46.350621388595435,32.69514109457365,4063518.8115129923,32.486223513972206,43.0,0.0,True
cmapss,cmapss_FD001_train_68,pid_regime,fleet_derived,turbofan_engine,True,199,117.03517114805534,95.09933670658563,55010225.072340354,95.09933670658563,19.0,0.0,True
cmapss,cmapss_FD001_train_69,threshold_alarm,fleet_derived,turbofan_engine,True,362,,,,,,0.0,False
cmapss,cmapss_FD001_train_69,static_curve,fleet_derived,turbofan_engine,True,362,111.06714906852496,78.25414364640883,109346464.0146778,78.25414364640883,48.0,0.0,True
cmapss,cmapss_FD001_train_69,rolling_refit,fleet_derived,turbofan_engine,True,362,2238.301157535153,1666.8839779005525,340000033.42842793,1665.6077348066299,21.0,0.0,True
cmapss,cmapss_FD001_train_69,pid_adaptive,fleet_derived,turbofan_engine,True,362,17766.416601103334,1448.4894321152508,201608993.41393408,1448.4894321152508,7.0,0.0,True
cmapss,cmapss_FD001_train_69,pid_regime,fleet_derived,turbofan_engine,True,362,2547.6188171825934,661.6416171313606,287583590.58899075,661.6416171313606,6.0,0.0,True
cmapss,cmapss_FD001_train_70,threshold_alarm,fleet_derived,turbofan_engine,True,137,,,,,,0.0,False
cmapss,cmapss_FD001_train_70,static_curve,fleet_derived,turbofan_engine,True,137,2.3784310598731557,1.4817518248175183,25.526923534261503,1.4817518248175183,48.0,0.0,True
cmapss,cmapss_FD001_train_70,rolling_refit,fleet_derived,turbofan_engine,True,137,2151.54692948609,1412.4087591240875,77000017.42876284,1412.4087591240875,,0.0,False
cmapss,cmapss_FD001_train_70,pid_adaptive,fleet_derived,turbofan_engine,True,137,914.9052895455067,194.6016293642943,36536796.50586465,194.6016293642943,21.0,0.0,True
cmapss,cmapss_FD001_train_70,pid_regime,fleet_derived,turbofan_engine,True,137,1067.1120690907865,293.1298030752298,66481110.4415073,293.1298030752298,15.0,0.0,True
cmapss,cmapss_FD001_train_71,threshold_alarm,fleet_derived,turbofan_engine,True,208,,,,,,0.0,False
cmapss,cmapss_FD001_train_71,static_curve,fleet_derived,turbofan_engine,True,208,30.554097673068085,17.360576923076923,42203.82485051611,17.360576923076923,48.0,0.0,True
cmapss,cmapss_FD001_train_71,rolling_refit,fleet_derived,turbofan_engine,True,208,1413.470658657128,735.1682692307693,68042196.31230839,735.1682692307693,,0.0,False
cmapss,cmapss_FD001_train_71,pid_adaptive,fleet_derived,turbofan_engine,True,208,593.0378650892576,247.89636815548317,69126051.75437224,245.53965020220963,40.0,0.0,True
cmapss,cmapss_FD001_train_71,pid_regime,fleet_derived,turbofan_engine,True,208,1204.0536211344681,394.1018970099496,85556126.81513269,394.1018970099496,14.0,0.0,True
cmapss,cmapss_FD001_train_72,threshold_alarm,fleet_derived,turbofan_engine,True,213,,,,,,0.0,False
cmapss,cmapss_FD001_train_72,static_curve,fleet_derived,turbofan_engine,True,213,32.943898820321316,18.971830985915492,69629.47625341699,18.971830985915492,48.0,0.0,True
cmapss,cmapss_FD001_train_72,rolling_refit,fleet_derived,turbofan_engine,True,213,2037.2902939404678,1173.4319248826291,90069668.83886625,1173.4037558685445,12.0,0.0,True
cmapss,cmapss_FD001_train_72,pid_adaptive,fleet_derived,turbofan_engine,True,213,2716.001018448545,661.7110593290814,86285302.81784879,661.5790077014898,13.0,0.0,True
cmapss,cmapss_FD001_train_72,pid_regime,fleet_derived,turbofan_engine,True,213,3075.60496859325,711.2161268263458,93107956.10434985,711.2161268263458,,0.0,False
cmapss,cmapss_FD001_train_73,threshold_alarm,fleet_derived,turbofan_engine,True,213,,,,,,0.0,False
cmapss,cmapss_FD001_train_73,static_curve,fleet_derived,turbofan_engine,True,213,32.943898820321316,18.971830985915492,69629.47625341699,18.971830985915492,48.0,0.0,True
cmapss,cmapss_FD001_train_73,rolling_refit,fleet_derived,turbofan_engine,True,213,2370.3483975613367,1798.9718309859154,150069915.67729008,1798.943661971831,2.0,0.0,True
cmapss,cmapss_FD001_train_73,pid_adaptive,fleet_derived,turbofan_engine,True,213,62.144676881617784,35.70683587666169,11267494.996914636,28.137603878507054,34.0,0.0,True
cmapss,cmapss_FD001_train_73,pid_regime,fleet_derived,turbofan_engine,True,213,118.17424738752867,86.72215278433688,37205730.27396981,86.68250792692766,48.0,0.0,True
cmapss,cmapss_FD001_train_74,threshold_alarm,fleet_derived,turbofan_engine,True,166,,,,,,0.0,False
cmapss,cmapss_FD001_train_74,static_curve,fleet_derived,turbofan_engine,True,166,12.01053754201671,5.9397590361445785,595.7138045309474,5.9397590361445785,48.0,0.0,True
cmapss,cmapss_FD001_train_74,rolling_refit,fleet_derived,turbofan_engine,True,166,1726.125518966948,932.3795180722891,61272833.470030986,932.3795180722891,,0.0,False
cmapss,cmapss_FD001_train_74,pid_adaptive,fleet_derived,turbofan_engine,True,166,1050.3930565084354,422.62095305151985,91074898.67007536,422.62095305151985,11.0,0.0,True
cmapss,cmapss_FD001_train_74,pid_regime,fleet_derived,turbofan_engine,True,166,2935.943469490298,820.320846590551,113073692.55343322,820.320846590551,,0.0,False
cmapss,cmapss_FD001_train_75,threshold_alarm,fleet_derived,turbofan_engine,True,229,,,,,,0.0,False
cmapss,cmapss_FD001_train_75,static_curve,fleet_derived,turbofan_engine,True,229,40.762653084200515,24.388646288209607,345198.49220092135,24.388646288209607,48.0,0.0,True
cmapss,cmapss_FD001_train_75,rolling_refit,fleet_derived,turbofan_engine,True,229,1979.5128199551557,1460.882096069869,150344778.23915458,1460.5676855895197,8.0,0.0,True
cmapss,cmapss_FD001_train_75,pid_adaptive,fleet_derived,turbofan_engine,True,229,2618.081494385585,426.93403347464806,43673052.61868191,426.3064697461068,32.0,0.0,True
cmapss,cmapss_FD001_train_75,pid_regime,fleet_derived,turbofan_engine,True,229,10286.427323801736,1001.1562256409571,61436088.632344246,1001.1562256409571,3.0,0.0,True
cmapss,cmapss_FD001_train_76,threshold_alarm,fleet_derived,turbofan_engine,True,210,,,,,,0.0,False
cmapss,cmapss_FD001_train_76,static_curve,fleet_derived,turbofan_engine,True,210,31.506613062445584,18.0,51563.6604385151,18.0,48.0,0.0,True
cmapss,cmapss_FD001_train_76,rolling_refit,fleet_derived,turbofan_engine,True,210,1355.1758979135197,672.8095238095239,70051626.16937912,672.8095238095239,9.0,0.0,True
cmapss,cmapss_FD001_train_76,pid_adaptive,fleet_derived,turbofan_engine,True,210,23.701478686963366,18.925942963741008,4908.654270337194,10.178035734358426,45.0,0.0,True
cmapss,cmapss_FD001_train_76,pid_regime,fleet_derived,turbofan_engine,True,210,78.80744092954447,65.51078093203452,24502743.746354014,65.4838640629851,6.0,0.0,True
cmapss,cmapss_FD001_train_77,threshold_alarm,fleet_derived,turbofan_engine,True,154,,,,,,0.0,False
cmapss,cmapss_FD001_train_77,static_curve,fleet_derived,turbofan_engine,True,154,7.507571935295483,3.6363636363636362,164.61798516938623,3.6363636363636362,48.0,0.0,True
cmapss,cmapss_FD001_train_77,rolling_refit,fleet_derived,turbofan_engine,True,154,1595.7082456372798,868.0519480519481,64000157.88704641,868.0519480519481,,0.0,False
cmapss,cmapss_FD001_train_77,pid_adaptive,fleet_derived,turbofan_engine,True,154,242.24315299921662,125.14365860564686,43817717.91083489,125.14365860564686,23.0,0.0,True
cmapss,cmapss_FD001_train_77,pid_regime,fleet_derived,turbofan_engine,True,154,342.8223350955759,225.86112122448802,74259755.01665132,225.86112122448802,,0.0,False
cmapss,cmapss_FD001_train_78,threshold_alarm,fleet_derived,turbofan_engine,True,231,,,,,,0.0,False
cmapss,cmapss_FD001_train_78,static_curve,fleet_derived,turbofan_engine,True,231,41.75614634488865,25.09090909090909,421646.83230604365,25.09090909090909,48.0,0.0,True
cmapss,cmapss_FD001_train_78,rolling_refit,fleet_derived,turbofan_engine,True,231,1506.1371421318481,788.8311688311688,80421642.90360023,788.3549783549784,10.0,0.0,True
cmapss,cmapss_FD001_train_78,pid_adaptive,fleet_derived,turbofan_engine,True,231,1682.5535695718843,356.3953612950186,37470866.05977514,356.3953612950186,19.0,0.0,True
cmapss,cmapss_FD001_train_78,pid_regime,fleet_derived,turbofan_engine,True,231,836.242391948926,296.4526546785946,45207009.1235628,296.4526546785946,10.0,0.0,True
cmapss,cmapss_FD001_train_79,threshold_alarm,fleet_derived,turbofan_engine,True,199,,,,,,0.0,False
cmapss,cmapss_FD001_train_79,static_curve,fleet_derived,turbofan_engine,True,199,26.32899695016903,14.57286432160804,17120.105479695474,14.57286432160804,48.0,0.0,True
cmapss,cmapss_FD001_train_79,rolling_refit,fleet_derived,turbofan_engine,True,199,1537.3262699575218,787.9899497487437,69017112.84868635,787.9899497487437,,0.0,False
cmapss,cmapss_FD001_train_79,pid_adaptive,fleet_derived,turbofan_engine,True,199,544.2734709008205,117.7440253734226,31882060.621850517,117.7440253734226,18.0,0.0,True
cmapss,cmapss_FD001_train_79,pid_regime,fleet_derived,turbofan_engine,True,199,1033.5967323096002,224.56247088210972,50213839.79781681,224.56247088210972,10.0,0.0,True
cmapss,cmapss_FD001_train_80,threshold_alarm,fleet_derived,turbofan_engine,True,185,,,,,,0.0,False
cmapss,cmapss_FD001_train_80,static_curve,fleet_derived,turbofan_engine,True,185,19.991214286497172,10.567567567567568,4182.001710916442,10.567567567567568,48.0,0.0,True
cmapss,cmapss_FD001_train_80,rolling_refit,fleet_derived,turbofan_engine,True,185,2526.2546361138034,1878.918918918919,120004169.72146752,1878.8108108108108,4.0,0.0,True
cmapss,cmapss_FD001_train_80,pid_adaptive,fleet_derived,turbofan_engine,True,185,30.301991481448304,20.474549213734257,483711.25306594756,12.06177535021012,38.0,0.0,True
cmapss,cmapss_FD001_train_80,pid_regime,fleet_derived,turbofan_engine,True,185,82.8586996088169,61.444498767968575,12716149.382649818,61.444498767968575,19.0,0.0,True
cmapss,cmapss_FD001_train_81,threshold_alarm,fleet_derived,turbofan_engine,True,240,,,,,,0.0,False
cmapss,cmapss_FD001_train_81,static_curve,fleet_derived,turbofan_engine,True,240,46.265312780382956,28.3125,1037225.7279982843,28.3125,48.0,0.0,True
cmapss,cmapss_FD001_train_81,rolling_refit,fleet_derived,turbofan_engine,True,240,1770.958915154913,1018.2291666666666,101037237.36099637,1017.8541666666666,19.0,0.0,True
cmapss,cmapss_FD001_train_81,pid_adaptive,fleet_derived,turbofan_engine,True,240,227.56845293371603,119.55420390126487,55895184.80108051,118.7375766227387,29.0,0.0,True
cmapss,cmapss_FD001_train_81,pid_regime,fleet_derived,turbofan_engine,True,240,500.93710436205157,267.01960306007345,99469757.51459903,267.01960306007345,,0.0,False
cmapss,cmapss_FD001_train_82,threshold_alarm,fleet_derived,turbofan_engine,True,214,,,,,,0.0,False
cmapss,cmapss_FD001_train_82,static_curve,fleet_derived,turbofan_engine,True,214,33.4251849756169,19.299065420560748,76960.44979257298,19.299065420560748,48.0,0.0,True
cmapss,cmapss_FD001_train_82,rolling_refit,fleet_derived,turbofan_engine,True,214,1437.7600861828655,700.2336448598131,60083213.47639024,700.2336448598131,,0.0,False
cmapss,cmapss_FD001_train_82,pid_adaptive,fleet_derived,turbofan_engine,True,214,1447.2268663275727,189.10427292507003,20185333.780608878,189.10427292507003,32.0,0.0,True
cmapss,cmapss_FD001_train_82,pid_regime,fleet_derived,turbofan_engine,True,214,21335.516249527118,1632.184873910808,29643343.199100535,1632.184873910808,19.0,0.0,True
cmapss,cmapss_FD001_train_83,threshold_alarm,fleet_derived,turbofan_engine,True,293,,,,,,0.0,False
cmapss,cmapss_FD001_train_83,static_curve,fleet_derived,turbofan_engine,True,293,73.77692138936696,48.877133105802045,40346464.01467773,48.877133105802045,48.0,0.0,True
cmapss,cmapss_FD001_train_83,rolling_refit,fleet_derived,turbofan_engine,True,293,1531.3236037892789,895.2764505119454,160346454.47945818,894.7440273037543,12.0,0.0,True
cmapss,cmapss_FD001_train_83,pid_adaptive,fleet_derived,turbofan_engine,True,293,634.2243466321012,250.24240313436758,96626254.92465122,250.24240313436758,14.0,0.0,True
cmapss,cmapss_FD001_train_83,pid_regime,fleet_derived,turbofan_engine,True,293,4533.4228537305125,961.7662859829264,122460134.12791492,961.7662859829264,,0.0,False
cmapss,cmapss_FD001_train_84,threshold_alarm,fleet_derived,turbofan_engine,True,267,,,,,,0.0,False
cmapss,cmapss_FD001_train_84,static_curve,fleet_derived,turbofan_engine,True,267,60.10789300498003,38.49438202247191,14346464.014677526,38.49438202247191,48.0,0.0,True
cmapss,cmapss_FD001_train_84,rolling_refit,fleet_derived,turbofan_engine,True,267,1994.0689293831058,1174.8951310861423,128312714.99565008,1173.876404494382,16.0,0.0,True
cmapss,cmapss_FD001_train_84,pid_adaptive,fleet_derived,turbofan_engine,True,267,38.81221502252421,24.811914531133933,7722103.438753989,9.437278154944943,46.0,0.0,True
cmapss,cmapss_FD001_train_84,pid_regime,fleet_derived,turbofan_engine,True,267,86.12578564151507,65.24979836811218,23878230.90030377,65.24979836811218,,0.0,False
cmapss,cmapss_FD001_train_85,threshold_alarm,fleet_derived,turbofan_engine,True,188,,,,,,0.0,False
cmapss,cmapss_FD001_train_85,static_curve,fleet_derived,turbofan_engine,True,188,21.32187469303607,11.388297872340425,5662.180432218141,11.388297872340425,48.0,0.0,True
cmapss,cmapss_FD001_train_85,rolling_refit,fleet_derived,turbofan_engine,True,188,2320.326405413595,1747.340425531915,130005696.47984624,1747.340425531915,7.0,0.0,True
cmapss,cmapss_FD001_train_85,pid_adaptive,fleet_derived,turbofan_engine,True,188,11744.481403411803,1051.0093755512041,55948316.38196242,1051.0093755512041,13.0,0.0,True
cmapss,cmapss_FD001_train_85,pid_regime,fleet_derived,turbofan_engine,True,188,2224.1739398723766,469.997261308178,88255235.58999053,469.997261308178,,0.0,False
